year,state,state_abbr,county,D_candidate_votes,R_candidate_votes,totalvotes,percent_republican,percent_democrat,%difference(d_favor),FIPS
2016,Maryland,MD,Kent,4575,4876,10021,48.65781858,45.65412633,-3.003692246,24029
2016,Maryland,MD,Montgomery,357837,92704,478873,19.35878615,74.72482266,55.36603651,24031
2016,Maryland,MD,Prince George's,344049,32811,390385,8.404779897,88.1306915,79.7259116,24033
2016,Maryland,MD,Queen Anne's,7973,16993,26523,64.06892131,30.06070203,-34.00821928,24035
2016,Maryland,MD,St. Mary's,17534,28663,49842,57.50772441,35.17916617,-22.32855824,24037
2016,Maryland,MD,Somerset,4196,5341,9900,53.94949495,42.38383838,-11.56565657,24039
2016,Maryland,MD,Talbot,8653,10724,20553,52.17729772,42.10090984,-10.07638788,24041
2016,Maryland,MD,Washington,21129,40998,65991,62.12665363,32.01800245,-30.10865118,24043
2016,Maryland,MD,Wicomico,18050,22198,42547,52.17289116,42.42367264,-9.749218511,24045
2016,Maryland,MD,Worcester,9753,17210,28273,60.87079546,34.49580872,-26.37498674,24047
2016,Maryland,MD,Baltimore City,202673,25205,239402,10.52831639,84.65802291,74.12970652,24510
2016,Massachusetts,MA,Barnstable,72430,54099,133862,40.41400846,54.10796193,13.69395347,25001
2016,Massachusetts,MA,Berkshire,43714,16839,64803,25.98490811,67.45675355,41.47184544,25003
2016,Massachusetts,MA,Bristol,129540,105443,248959,42.35356022,52.03266401,9.679103788,25005
2016,Massachusetts,MA,Dukes,8400,2477,11502,21.53538515,73.03077726,51.49539211,25007
2016,Massachusetts,MA,Essex,222310,136316,379868,35.88509693,58.52296061,22.63786368,25009
2016,Massachusetts,MA,Franklin,24478,10364,38177,27.14723525,64.11713859,36.96990334,25011
2016,Massachusetts,MA,Hampden,112590,78685,203117,38.73875648,55.43110621,16.69234973,25013
2016,Massachusetts,MA,Hampshire,55367,21790,82956,26.26693669,66.74261054,40.47567385,25015
2016,Massachusetts,MA,Middlesex,520360,219793,784034,28.03360569,66.36957071,38.33596502,25017
2016,Massachusetts,MA,Nantucket,4146,1892,6406,29.53481111,64.72057446,35.18576335,25019
2016,Massachusetts,MA,Norfolk,221819,119723,361562,33.11271649,61.3501972,28.23748071,25021
2016,Massachusetts,MA,Plymouth,135513,115369,266863,43.23154577,50.77998823,7.548442459,25023
2016,Massachusetts,MA,Suffolk,245751,50421,308741,16.33116431,79.59778585,63.26662154,25025
2016,Massachusetts,MA,Worcester,198778,157682,383705,41.0945909,51.8049022,10.71031131,25027
2016,Michigan,MI,Alcona,1732,4201,6198,67.77992901,27.94449823,-39.83543078,26001
2016,Michigan,MI,Alger,1663,2585,4518,57.21558212,36.80832227,-20.40725985,26003
2016,Michigan,MI,Allegan,18050,34183,55786,61.27523034,32.35578819,-28.91944215,26005
2016,Michigan,MI,Alpena,4877,9090,14698,61.845149,33.18138522,-28.66376378,26007
2016,Michigan,MI,Antrim,4448,8469,13582,62.35458695,32.74922692,-29.60536004,26009
2016,Michigan,MI,Arenac,2384,4950,7696,64.31912682,30.97713098,-33.34199584,26011
2016,Michigan,MI,Baraga,1156,2158,3490,61.83381089,33.12320917,-28.71060172,26013
2016,Michigan,MI,Barry,9114,19202,30329,63.31234132,30.05044677,-33.26189456,26015
2016,Michigan,MI,Bay,21642,28328,52977,53.47226155,40.85169036,-12.62057119,26017
2016,Michigan,MI,Benzie,4108,5539,10228,54.15526007,40.16425499,-13.99100508,26019
2016,Michigan,MI,Berrien,29495,38647,72031,53.65328817,40.94764754,-12.70564063,26021
2016,Michigan,MI,Branch,5061,11786,17663,66.72705656,28.65311668,-38.07393987,26023
2016,Michigan,MI,Calhoun,24157,31494,58902,53.46847306,41.01218974,-12.45628332,26025
2016,Michigan,MI,Cass,7270,14243,22595,63.03606993,32.17526001,-30.86080991,26027
2016,Michigan,MI,Charlevoix,5137,8674,14589,59.45575434,35.21146069,-24.24429365,26029
2016,Michigan,MI,Cheboygan,4302,8683,13672,63.5093622,31.46576946,-32.04359274,26031
2016,Michigan,MI,Chippewa,5379,9122,15456,59.01915114,34.80201863,-24.21713251,26033
2016,Michigan,MI,Clare,4249,8505,13389,63.52229442,31.73500635,-31.78728807,26035
2016,Michigan,MI,Clinton,16492,21636,40655,53.2185463,40.56573607,-12.65281023,26037
2016,Michigan,MI,Crawford,2110,4354,6844,63.61776739,30.82992402,-32.78784337,26039
2016,Michigan,MI,Delta,6436,11121,18492,60.13951979,34.80423967,-25.33528012,26041
2016,Michigan,MI,Dickinson,3923,8580,13165,65.17280668,29.7987087,-35.37409799,26043
2016,Michigan,MI,Eaton,24938,27609,56221,49.10798456,44.35709077,-4.750893794,26045
2016,Michigan,MI,Emmet,6972,10616,18802,56.4620785,37.08116158,-19.38091692,26047
2016,Michigan,MI,Genesee,102751,84175,196296,42.8816685,52.34492807,9.463259567,26049
2016,Michigan,MI,Gladwin,3794,8124,12472,65.13790892,30.42014112,-34.7177678,26051
2016,Michigan,MI,Gogebic,2925,4018,7329,54.82330468,39.90994679,-14.91335789,26053
2016,Michigan,MI,Grand Traverse,20965,27413,51589,53.13729671,40.63850821,-12.4987885,26055
2016,Michigan,MI,Gratiot,5666,9880,16465,60.00607349,34.41238992,-25.59368357,26057
2016,Michigan,MI,Hillsdale,4799,14095,19940,70.68706118,24.0672016,-46.61985958,26059
2016,Michigan,MI,Houghton,6018,8475,15624,54.24347158,38.51766513,-15.72580645,26061
2016,Michigan,MI,Huron,4579,10692,15917,67.17346234,28.76798392,-38.40547842,26063
2016,Michigan,MI,Ingham,79110,43868,131138,33.45178362,60.3257637,26.87398008,26065
2016,Michigan,MI,Ionia,8352,16635,26854,61.9460788,31.10151188,-30.84456692,26067
2016,Michigan,MI,Iosco,4345,8345,13361,62.45789986,32.52002096,-29.9378789,26069
2016,Michigan,MI,Iron,2004,3675,5910,62.18274112,33.90862944,-28.27411168,26071
2016,Michigan,MI,Isabella,11404,12338,25392,48.59010712,44.91178324,-3.678323882,26073
2016,Michigan,MI,Jackson,25795,39793,69677,57.1106678,37.02082466,-20.08984313,26075
2016,Michigan,MI,Kalamazoo,67148,51034,126299,40.40728747,53.16589997,12.7586125,26077
2016,Michigan,MI,Kalkaska,2280,6116,8833,69.24034869,25.8122948,-43.42805389,26079
2016,Michigan,MI,Kent,138683,148180,308184,48.0816655,45.0000649,-3.081600602,26081
2016,Michigan,MI,Keweenaw,527,814,1434,56.76429568,36.75034868,-20.013947,26083
2016,Michigan,MI,Lake,1939,3159,5328,59.29054054,36.39264264,-22.8978979,26085
2016,Michigan,MI,Lapeer,12734,30037,45183,66.47854281,28.18316624,-38.29537658,26087
2016,Michigan,MI,Leelanau,6774,7239,14757,49.05468591,45.90363895,-3.151046961,26089
2016,Michigan,MI,Lenawee,16750,26430,45939,57.53281526,36.46139446,-21.0714208,26091
2016,Michigan,MI,Livingston,34384,65680,105866,62.04069295,32.47879395,-29.561899,26093
2016,Michigan,MI,Luce,681,1756,2579,68.08840636,26.40558356,-41.6828228,26095
2016,Michigan,MI,Mackinac,2085,3744,6097,61.40724947,34.19714614,-27.21010333,26097
2016,Michigan,MI,Macomb,176317,224665,419312,53.57943488,42.04911856,-11.53031633,26099
2016,Michigan,MI,Manistee,4979,6915,12599,54.88530836,39.51900945,-15.36629891,26101
2016,Michigan,MI,Marquette,16042,14646,32976,44.41411936,48.64750121,4.233381853,26103
2016,Michigan,MI,Mason,5281,8505,14685,57.91624106,35.96186585,-21.95437521,26105
2016,Michigan,MI,Mecosta,5827,10305,17168,60.02446412,33.94105312,-26.083411,26107
2016,Michigan,MI,Menominee,3539,6702,10768,62.23997028,32.86589896,-29.37407132,26109
2016,Michigan,MI,Midland,15635,23846,42506,56.10031525,36.78304239,-19.31727286,26111
2016,Michigan,MI,Missaukee,1565,5386,7317,73.60940276,21.38854722,-52.22085554,26113
2016,Michigan,MI,Monroe,26863,43261,74218,58.28909429,36.19472365,-22.09437064,26115
2016,Michigan,MI,Montcalm,7874,16907,26609,63.53865234,29.5914916,-33.94716074,26117
2016,Michigan,MI,Montmorency,1287,3498,5009,69.83429826,25.69375125,-44.14054702,26119
2016,Michigan,MI,Muskegon,37304,36127,78088,46.26447085,47.7717447,1.507273845,26121
2016,Michigan,MI,Newaygo,6212,15173,22640,67.01855124,27.43816254,-39.58038869,26123
2016,Michigan,MI,Oakland,343070,289203,664614,43.51443093,51.61943624,8.105005311,26125
2016,Michigan,MI,Oceana,3973,7228,11930,60.58675608,33.30259849,-27.28415759,26127
2016,Michigan,MI,Ogemaw,3030,6827,10387,65.72638876,29.17107923,-36.55530952,26129
2016,Michigan,MI,Ontonagon,1176,2066,3426,60.303561,34.32574431,-25.9778167,26131
2016,Michigan,MI,Osceola,2705,7336,10609,69.14883589,25.49721934,-43.65161655,26133
2016,Michigan,MI,Oscoda,1044,2843,4073,69.80112939,25.63221213,-44.16891726,26135
2016,Michigan,MI,Otsego,3556,8266,12538,65.92758016,28.36178019,-37.56579997,26137
2016,Michigan,MI,Ottawa,44973,88467,142734,61.98032704,31.50826012,-30.47206692,26139
2016,Michigan,MI,Presque Isle,2400,4488,7218,62.17788861,33.25020781,-28.9276808,26141
2016,Michigan,MI,Roscommon,4287,8141,13041,62.42619431,32.87324592,-29.55294839,26143
2016,Michigan,MI,Saginaw,44396,45469,94320,48.20716709,47.06955047,-1.137616624,26145
2016,Michigan,MI,St. Clair,24553,49051,78003,62.88347884,31.47699447,-31.40648437,26147
2016,Michigan,MI,St. Joseph,7526,14884,23757,62.65100812,31.67908406,-30.97192406,26149
2016,Michigan,MI,Sanilac,4873,13446,19249,69.85297938,25.31560081,-44.53737857,26151
2016,Michigan,MI,Schoolcraft,1369,2556,4154,61.53105441,32.95618681,-28.5748676,26153
2016,Michigan,MI,Shiawassee,12546,19230,34111,56.37477647,36.77992436,-19.5948521,26155
2016,Michigan,MI,Tuscola,7429,17102,25796,66.29710033,28.79903861,-37.49806171,26157
2016,Michigan,MI,Van Buren,13258,17890,33274,53.76570295,39.84492396,-13.92077899,26159
2016,Michigan,MI,Washtenaw,128483,50631,188578,26.84883709,68.13254993,41.28371284,26161
2016,Michigan,MI,Wayne,519444,228993,777838,29.43967767,66.78048643,37.34080875,26163
2016,Michigan,MI,Wexford,4436,10000,15298,65.36802196,28.99725454,-36.37076742,26165
2016,Minnesota,MN,Aitkin,3134,5516,9231,59.75517279,33.9508179,-25.80435489,27001
2016,Minnesota,MN,Anoka,75500,93339,185758,50.24763402,40.64427912,-9.603354903,27003
2016,Minnesota,MN,Becker,5208,10880,17222,63.17500871,30.2403902,-32.93461851,27005
2016,Minnesota,MN,Beltrami,8688,10783,21564,50.00463736,40.28937117,-9.715266184,27007
2016,Minnesota,MN,Benton,5640,12872,20058,64.1738957,28.11845648,-36.05543923,27009
2016,Minnesota,MN,Big Stone,921,1608,2755,58.36660617,33.43012704,-24.93647913,27011
2016,Minnesota,MN,Blue Earth,14428,15667,33593,46.63769238,42.94942399,-3.688268389,27013
2016,Minnesota,MN,Brown,3763,8708,13779,63.19761957,27.30967414,-35.88794542,27015
2016,Minnesota,MN,Carlton,8460,8160,18211,44.80808303,46.45543902,1.647355994,27017
2016,Minnesota,MN,Carver,21508,29056,55696,52.16891698,38.61677679,-13.55214019,27019
2016,Minnesota,MN,Cass,4949,9982,15999,62.39139946,30.93318332,-31.45821614,27021
2016,Minnesota,MN,Chippewa,1978,3764,6222,60.49501768,31.79042109,-28.70459659,27023
2016,Minnesota,MN,Chisago,9278,18441,30228,61.00635173,30.69339685,-30.31295488,27025
2016,Minnesota,MN,Clay,12971,13543,29398,46.06775971,44.12204912,-1.945710593,27027
2016,Minnesota,MN,Clearwater,1100,2925,4245,68.90459364,25.91283863,-42.99175501,27029
2016,Minnesota,MN,Cook,1912,1156,3395,34.05007364,56.31811487,22.26804124,27031
2016,Minnesota,MN,Cottonwood,1678,3679,5721,64.30693935,29.33053662,-34.97640273,27033
2016,Minnesota,MN,Crow Wing,10982,22287,35842,62.18123989,30.64003125,-31.54120864,27035
2016,Minnesota,MN,Dakota,110483,99583,231440,43.02756654,47.73721051,4.709643968,27037
2016,Minnesota,MN,Dodge,3102,6527,10654,61.26337526,29.11582504,-32.14755022,27039
2016,Minnesota,MN,Douglas,6227,13966,21785,64.10833142,28.583888,-35.52444342,27041
2016,Minnesota,MN,Faribault,2153,4659,7412,62.85752833,29.04749056,-33.81003778,27043
2016,Minnesota,MN,Fillmore,3872,6271,11055,56.72546359,35.02487562,-21.70058797,27045
2016,Minnesota,MN,Freeborn,6041,8808,16051,54.87508566,37.63628434,-17.23880132,27047
2016,Minnesota,MN,Goodhue,9446,14041,25717,54.59812575,36.73056733,-17.86755842,27049
2016,Minnesota,MN,Grant,1105,2063,3473,59.40109415,31.81687302,-27.58422113,27051
2016,Minnesota,MN,Hennepin,429288,191770,679977,28.20242449,63.13272361,34.93029911,27053
2016,Minnesota,MN,Houston,4145,5616,10604,52.96114674,39.08902301,-13.87212373,27055
2016,Minnesota,MN,Hubbard,3423,7261,11505,63.11169057,29.75228162,-33.35940895,27057
2016,Minnesota,MN,Isanti,5657,13635,21016,64.8791397,26.9175866,-37.9615531,27059
2016,Minnesota,MN,Itasca,9015,12920,23880,54.1038526,37.75125628,-16.35259631,27061
2016,Minnesota,MN,Jackson,1492,3609,5484,65.80962801,27.20641867,-38.60320934,27063
2016,Minnesota,MN,Kanabec,2327,5230,8177,63.95988749,28.45786963,-35.50201785,27065
2016,Minnesota,MN,Kandiyohi,7266,12785,21772,58.72221202,33.37313981,-25.3490722,27067
2016,Minnesota,MN,Kittson,823,1349,2385,56.56184486,34.50733753,-22.05450734,27069
2016,Minnesota,MN,Koochiching,2306,3569,6363,56.0898947,36.24076693,-19.84912777,27071
2016,Minnesota,MN,Lac Qui Parle,1305,2293,3860,59.40414508,33.80829016,-25.59585492,27073
2016,Minnesota,MN,Lake,3077,2932,6521,44.96242908,47.18601441,2.22358534,27075
2016,Minnesota,MN,Lake of the Woods,553,1540,2242,68.68867083,24.66547725,-44.02319358,27077
2016,Minnesota,MN,Le Sueur,4623,9182,14971,61.33190836,30.87970075,-30.4522076,27079
2016,Minnesota,MN,Lincoln,860,1931,3019,63.96157668,28.48625373,-35.47532295,27081
2016,Minnesota,MN,Lyon,3825,7256,12215,59.40237413,31.31395825,-28.08841588,27083
2016,Minnesota,MN,McLeod,4978,12155,18807,64.63019089,26.46886797,-38.16132291,27085
2016,Minnesota,MN,Mahnomen,930,991,2088,47.46168582,44.54022989,-2.921455939,27087
2016,Minnesota,MN,Marshall,1225,3208,4817,66.5974673,25.43076604,-41.16670127,27089
2016,Minnesota,MN,Martin,2733,7062,10531,67.05915867,25.95195138,-41.10720729,27091
2016,Minnesota,MN,Meeker,3191,8104,12282,65.98273897,25.98111057,-40.0016284,27093
2016,Minnesota,MN,Mille Lacs,3710,8340,13017,64.07006223,28.50119075,-35.56887148,27095
2016,Minnesota,MN,Morrison,3637,12925,17614,73.37913024,20.64834791,-52.73078233,27097
2016,Minnesota,MN,Mower,7437,8823,17715,49.80524979,41.98137172,-7.823878069,27099
2016,Minnesota,MN,Murray,1295,2974,4668,63.71036847,27.74207369,-35.96829477,27101
2016,Minnesota,MN,Nicollet,7886,8437,18097,46.6209869,43.57628336,-3.044703542,27103
2016,Minnesota,MN,Nobles,2733,5299,8632,61.38785913,31.66126043,-29.7265987,27105
2016,Minnesota,MN,Norman,1264,1699,3261,52.10058264,38.76111622,-13.33946642,27107
2016,Minnesota,MN,Olmsted,36268,35668,80129,44.51322243,45.262015,0.748792572,27109
2016,Minnesota,MN,Otter Tail,9340,20939,32500,64.42769231,28.73846154,-35.68923077,27111
2016,Minnesota,MN,Pennington,2147,4000,6715,59.56813105,31.97319434,-27.59493671,27113
2016,Minnesota,MN,Pine,4580,8191,13811,59.30779813,33.16197234,-26.14582579,27115
2016,Minnesota,MN,Pipestone,1127,3338,4808,69.42595674,23.44009983,-45.98585691,27117
2016,Minnesota,MN,Polk,4712,8979,14796,60.68532036,31.84644499,-28.83887537,27119
2016,Minnesota,MN,Pope,2106,3793,6319,60.02532046,33.32805824,-26.69726223,27121
2016,Minnesota,MN,Ramsey,177738,70894,273143,25.95490274,65.07140948,39.11650674,27123
2016,Minnesota,MN,Red Lake,540,1141,1881,60.65922382,28.70813397,-31.95108985,27125
2016,Minnesota,MN,Redwood,1887,5137,7611,67.49441598,24.79306267,-42.7013533,27127
2016,Minnesota,MN,Renville,2117,4890,7606,64.29134894,27.83328951,-36.45805943,27129
2016,Minnesota,MN,Rice,14437,15429,32443,47.55725426,44.49958389,-3.057670376,27131
2016,Minnesota,MN,Rock,1373,3091,4839,63.87683406,28.37363092,-35.50320314,27133
2016,Minnesota,MN,Roseau,1856,5451,7804,69.84879549,23.78267555,-46.06611994,27135
2016,Minnesota,MN,Saint Louis,57771,44630,112422,39.6986355,51.38762876,11.68899326,27137
2016,Minnesota,MN,Scott,28502,39948,75029,53.24341255,37.98797798,-15.25543457,27139
2016,Minnesota,MN,Sherburne,13293,31053,48283,64.31456206,27.53142928,-36.78313278,27141
2016,Minnesota,MN,Sibley,1954,5193,7774,66.79958837,25.1350656,-41.66452277,27143
2016,Minnesota,MN,Stearns,25576,47617,79592,59.82636446,32.1338828,-27.69248166,27145
2016,Minnesota,MN,Steele,6241,11198,19179,58.3867772,32.54079983,-25.84597737,27147
2016,Minnesota,MN,Stevens,2116,2799,5398,51.85253798,39.19970359,-12.65283438,27149
2016,Minnesota,MN,Swift,1686,2963,4994,59.33119744,33.76051262,-25.57068482,27151
2016,Minnesota,MN,Todd,2783,8485,11993,70.74960394,23.20520304,-47.5444009,27153
2016,Minnesota,MN,Traverse,630,1049,1798,58.34260289,35.03893215,-23.30367075,27155
2016,Minnesota,MN,Wabasha,3866,6989,11832,59.06862745,32.67410412,-26.39452333,27157
2016,Minnesota,MN,Wadena,1684,4837,6934,69.7577156,24.28612633,-45.47158927,27159
2016,Minnesota,MN,Waseca,2838,5967,9653,61.8149798,29.40018647,-32.41479333,27161
2016,Minnesota,MN,Washington,67086,64428,144235,44.66876972,46.51159566,1.842825944,27163
2016,Minnesota,MN,Watonwan,1814,2768,4998,55.38215286,36.29451781,-19.08763505,27165
2016,Minnesota,MN,Wilkin,893,2129,3302,64.47607511,27.04421563,-37.43185948,27167
2016,Minnesota,MN,Winona,11366,12122,26074,46.49075708,43.59131702,-2.899440055,27169
2016,Minnesota,MN,Wright,20334,43274,69618,62.1592117,29.20796346,-32.95124824,27171
2016,Minnesota,MN,Yellow Medicine,1524,3382,5276,64.10159212,28.88551933,-35.21607278,27173
2016,Mississippi,MS,Adams,7757,5874,13836,42.45446661,56.0638913,13.60942469,28001
2016,Mississippi,MS,Alcorn,2684,11819,14783,79.9499425,18.15598999,-61.79395251,28003
2016,Mississippi,MS,Amite,2697,4289,7050,60.83687943,38.25531915,-22.58156028,28005
2016,Mississippi,MS,Attala,3242,4897,8256,59.31443798,39.26841085,-20.04602713,28007
2016,Mississippi,MS,Benton,1719,2251,4013,56.09269873,42.8357837,-13.25691503,28009
2016,Mississippi,MS,Bolivar,9046,4590,13824,33.203125,65.4369213,32.2337963,28011
2016,Mississippi,MS,Calhoun,1910,4390,6396,68.6366479,29.86241401,-38.7742339,28013
2016,Mississippi,MS,Carroll,1680,3799,5528,68.72286541,30.39073806,-38.33212735,28015
2016,Mississippi,MS,Chickasaw,3649,4127,7890,52.30671736,46.24841572,-6.058301648,28017
2016,Mississippi,MS,Choctaw,1218,2788,4065,68.58548585,29.96309963,-38.62238622,28019
2016,Mississippi,MS,Claiborne,3708,540,4272,12.64044944,86.79775281,74.15730337,28021
2016,Mississippi,MS,Clarke,2585,5137,7791,65.93505327,33.17930946,-32.75574381,28023
2016,Mississippi,MS,Clay,5722,4150,10003,41.48755373,57.20283915,15.71528541,28025
2016,Mississippi,MS,Coahoma,6378,2426,8912,27.22172352,71.56642729,44.34470377,28027
2016,Mississippi,MS,Copiah,6741,6103,12982,47.01124634,51.92574334,4.914496996,28029
2016,Mississippi,MS,Covington,3276,5435,8811,61.68425831,37.18079673,-24.50346158,28031
2016,Mississippi,MS,DeSoto,20591,43089,65695,65.58946647,31.34332902,-34.24613745,28033
2016,Mississippi,MS,Forrest,11716,15461,28064,55.09193273,41.74743444,-13.34449829,28035
2016,Mississippi,MS,Franklin,1502,2721,4290,63.42657343,35.01165501,-28.41491841,28037
2016,Mississippi,MS,George,1027,8696,9891,87.91830957,10.38317663,-77.53513295,28039
2016,Mississippi,MS,Greene,974,4335,5369,80.74129261,18.14118085,-62.60011175,28041
2016,Mississippi,MS,Grenada,4424,5970,10513,56.78683535,42.08123276,-14.70560259,28043
2016,Mississippi,MS,Hancock,3344,13811,17637,78.30696831,18.96014061,-59.34682769,28045
2016,Mississippi,MS,Harrison,21169,40354,63313,63.73730513,33.43547139,-30.30183375,28047
2016,Mississippi,MS,Hinds,67594,25275,94681,26.69490183,71.39130343,44.6964016,28049
2016,Mississippi,MS,Holmes,6689,1309,8076,16.20851907,82.82565627,66.6171372,28051
2016,Mississippi,MS,Humphreys,3071,1151,4253,27.06324947,72.20785328,45.14460381,28053
2016,Mississippi,MS,Issaquena,395,298,699,42.6323319,56.509299,13.8769671,28055
2016,Mississippi,MS,Itawamba,1117,8470,9737,86.98777858,11.47170586,-75.51607271,28057
2016,Mississippi,MS,Jackson,14657,33629,49567,67.8455424,29.57007687,-38.27546553,28059
2016,Mississippi,MS,Jasper,4368,4038,8475,47.6460177,51.53982301,3.89380531,28061
2016,Mississippi,MS,Jefferson,3337,490,3860,12.69430052,86.4507772,73.75647668,28063
2016,Mississippi,MS,Jefferson Davis,3720,2466,6237,39.53823954,59.64405964,20.10582011,28065
2016,Mississippi,MS,Jones,7791,20133,28352,71.01086343,27.47954289,-43.53132054,28067
2016,Mississippi,MS,Kemper,2827,1778,4639,38.3272257,60.93985773,22.61263203,28069
2016,Mississippi,MS,Lafayette,7969,10872,19643,55.34796111,40.5691595,-14.77880161,28071
2016,Mississippi,MS,Lamar,5190,18751,24592,76.24837345,21.1044242,-55.14394925,28073
2016,Mississippi,MS,Lauderdale,11269,17741,29506,60.12675388,38.19223209,-21.93452179,28075
2016,Mississippi,MS,Lawrence,2195,4091,6364,64.28346952,34.49088624,-29.79258328,28077
